,Mainframe,Raspberry Pi,Linux Desktop,SharePoint,Amazon Web Services (AWS),Android,Windows Phone,WordPress,iOS,Mac OS,Microsoft Azure,Arduino,Serverless,Salesforce,Windows Desktop
12696,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12697,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
12698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12699,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12700,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12703,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
12704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12705,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
12708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12714,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12717,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12720,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12734,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1
12736,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
12737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12739,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
12742,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12747,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12748,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
12749,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12751,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
12753,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
12755,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
12756,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12758,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12762,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
12763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12769,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
12770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12774,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
12775,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
12776,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
12781,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12784,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
12785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12788,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12789,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12795,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12799,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
12801,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12802,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12803,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12809,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12813,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12820,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12821,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12826,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
12827,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12830,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12832,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12833,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
12834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12835,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
12836,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12839,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12842,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
12843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12846,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12847,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
12848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12863,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12867,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
12870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12874,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12877,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
12878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12879,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12882,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
12883,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1
12884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12888,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12892,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12899,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12902,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12906,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12907,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12910,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12912,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12914,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12918,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
12919,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
12920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12933,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
12935,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
12936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12937,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
12939,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
12940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12944,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
12945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12949,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
12951,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12955,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
12957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12977,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12978,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12980,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12981,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
12982,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12986,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12988,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
12989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12997,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
12998,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
13000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13003,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
13004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13005,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13006,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
13008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13030,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
13032,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13044,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
13046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13051,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
13052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13054,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13056,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13062,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
13065,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13066,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
13068,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
13070,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13074,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
13076,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13077,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13080,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
13081,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
13084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13085,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
13086,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
13087,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13089,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
13090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
13101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13102,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
13103,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13105,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
13108,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
13115,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13117,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13118,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13121,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13130,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13138,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13142,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13148,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
13150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13156,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13157,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
13160,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13161,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
13162,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
13164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13170,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
13171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13172,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
13173,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
13174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13175,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
13176,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13178,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
13179,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13183,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13185,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
13186,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
13187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13192,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13196,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
13197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13198,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
13200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13202,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13208,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13216,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
13218,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13220,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13227,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
13228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13229,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
13230,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
13231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13238,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13240,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13241,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
13249,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13261,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
13264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
13269,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13276,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13277,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13278,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
13279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13281,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
13282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13307,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13308,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13315,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13316,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
13317,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
13320,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
13321,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
13322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13323,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
13324,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
13327,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
13328,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13329,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13336,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13337,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13339,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13343,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13344,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
13345,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
13346,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
13348,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13349,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
13350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13356,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
13357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13363,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
13364,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
13367,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13368,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
13369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13371,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13373,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13377,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
13378,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
13382,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
13386,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13391,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
13394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13395,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13396,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
13397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13399,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
13400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13401,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
13403,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
13404,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
13407,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13410,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
13411,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
13412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13416,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
13419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13424,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
13425,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
13427,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
13433,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13436,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
