,Spark,Xamarin,Hadoop,Node.js,.NET Core,AngularJS,Cordova,Firebase,React
1505,0,1,0,0,1,0,0,0,0
1507,0,0,0,1,0,1,0,0,1
1510,0,0,0,0,0,0,0,0,1
1513,0,0,0,0,1,1,0,0,1
1516,0,0,0,0,1,0,0,0,0
1519,0,0,0,1,1,1,0,0,0
1521,0,0,1,0,0,0,0,0,0
1523,0,0,0,0,1,0,0,0,1
1524,0,0,1,1,1,1,0,0,1
1529,0,0,0,1,0,0,0,0,0
1534,0,1,0,0,1,1,0,0,1
1536,0,0,0,1,0,0,0,1,0
1537,0,0,0,0,1,0,0,0,0
1541,0,0,0,0,1,0,0,0,0
1542,0,1,0,1,1,1,0,0,0
1544,0,1,0,1,1,1,0,0,0
1546,0,0,0,0,1,0,0,0,0
1553,0,0,0,1,0,0,0,0,1
1555,0,0,0,0,1,0,0,0,0
1557,0,0,0,0,0,0,0,0,1
1558,0,0,1,1,1,1,0,0,0
1559,0,1,0,0,1,0,0,0,0
1561,1,0,0,0,0,0,0,0,0
1562,0,0,0,1,1,0,0,0,0
1568,0,1,0,0,1,1,0,0,0
1571,0,0,0,1,0,1,0,0,1
1572,0,0,0,1,1,0,0,0,1
1577,0,0,0,1,0,0,0,0,1
1579,0,0,0,1,0,0,0,0,0
1580,0,0,0,1,0,0,0,0,0
1581,0,0,0,0,0,0,1,0,1
1582,0,0,0,1,0,0,1,0,1
1583,0,1,1,1,1,1,0,0,1
1585,0,1,0,1,1,0,0,0,1
1586,0,0,0,0,1,0,0,0,0
1591,1,1,1,0,1,1,0,0,1
1593,1,0,1,1,0,1,0,0,0
1594,1,0,0,1,0,0,0,0,1
1597,0,0,0,0,1,0,0,0,0
1600,0,0,0,0,0,0,0,0,1
1602,1,0,0,1,0,0,0,0,0
1603,0,0,0,0,1,0,0,0,0
1605,0,0,0,1,0,1,0,0,0
1606,0,1,0,1,1,0,0,0,1
1608,0,0,0,1,0,0,0,0,0
1612,0,0,0,0,1,0,0,0,0
1613,0,1,0,0,1,0,0,0,1
1614,0,0,0,1,0,1,0,0,1
1615,0,0,0,1,0,0,0,0,1
1624,0,0,0,0,1,0,0,0,0
1635,0,0,0,1,0,0,0,0,0
1636,0,0,1,0,0,0,0,0,0
1637,0,0,0,1,0,0,0,0,0
1641,0,0,0,0,1,1,0,0,0
1642,1,0,1,1,0,1,0,0,1
1648,0,0,0,0,1,0,0,0,1
1649,1,1,1,1,1,1,1,1,1
1651,0,0,0,1,1,0,0,0,0
1652,0,0,0,0,1,1,1,0,0
1656,0,1,0,0,0,1,0,0,0
1661,0,0,0,1,0,0,1,0,0
1663,0,1,0,1,0,1,0,0,0
1665,0,0,0,0,0,0,0,0,1
1667,0,0,0,1,0,1,0,0,0
1668,0,0,0,1,1,0,0,0,1
1669,0,0,0,1,0,1,0,1,1
1670,1,0,0,0,1,0,0,0,0
1673,0,0,0,0,0,1,0,0,0
1675,0,0,0,0,1,0,0,0,0
1676,0,0,0,1,0,1,0,0,1
1677,0,0,0,0,1,1,0,0,0
1680,0,0,0,0,0,1,0,1,0
1682,0,0,0,1,1,1,0,0,1
1684,0,0,0,0,0,1,0,0,0
1685,0,0,0,0,1,0,0,0,0
1686,0,1,0,0,1,0,0,0,0
1687,0,0,0,0,1,0,0,0,0
1688,0,0,0,0,1,0,0,0,0
1692,0,0,0,1,0,0,0,0,0
1694,0,0,1,0,1,0,0,0,0
1695,0,0,0,0,1,0,0,0,0
1702,0,0,0,1,0,0,0,0,0
1703,1,1,1,1,1,1,0,0,1
1705,1,0,0,1,0,1,0,0,1
1706,0,0,0,1,0,0,1,0,0
1707,0,0,0,0,0,0,0,0,1
1711,0,0,0,0,0,1,0,0,0
1712,0,0,0,0,0,0,1,1,1
1714,0,0,0,1,0,0,0,0,1
1715,0,0,0,1,0,0,0,0,0
1719,0,0,0,0,0,1,0,0,0
1722,0,0,0,0,1,0,0,0,1
1724,0,0,0,1,0,0,0,0,1
1726,0,1,0,0,1,1,0,0,0
1729,0,1,0,0,0,0,0,0,0
1732,0,0,0,1,0,0,0,0,1
1735,0,0,0,1,0,0,0,0,0
1736,1,0,0,1,0,0,0,0,0
1737,0,1,0,0,1,0,0,0,0
1738,0,0,0,1,0,0,0,0,1
1743,0,0,0,0,1,1,0,0,0
1751,0,0,0,0,1,1,0,0,1
1752,0,0,0,0,1,0,0,0,0
1754,0,1,0,0,1,0,0,0,0
1755,1,0,0,1,0,1,0,0,1
1757,1,0,1,0,0,0,0,0,0
1758,0,0,0,0,1,1,0,0,0
1760,0,0,0,0,0,1,0,0,0
1764,0,0,0,1,1,0,0,1,1
1769,0,1,1,1,1,1,0,0,0
1770,0,1,0,0,1,1,0,0,1
1773,0,0,0,0,1,0,0,0,0
1775,0,0,0,0,1,0,0,0,0
1779,0,0,0,0,1,0,0,0,0
1781,0,0,0,1,0,0,0,0,0
1782,0,0,0,1,0,0,0,0,1
1783,0,0,0,1,1,1,0,0,0
1784,1,0,0,0,0,0,0,0,0
1786,1,0,0,0,1,0,0,0,1
1787,1,1,0,1,1,0,0,0,0
1788,0,0,0,0,1,0,0,0,0
1790,0,0,0,0,0,0,0,0,1
1791,0,0,0,1,1,0,0,0,0
1792,0,0,0,0,0,0,0,0,1
1793,0,0,0,1,0,1,0,1,0
1795,0,0,0,0,1,0,0,0,0
1797,0,0,0,0,1,0,0,0,1
1798,0,0,0,0,1,0,0,0,0
1799,0,0,0,0,0,0,0,0,1
1800,0,0,0,1,0,0,0,1,0
1802,0,0,0,1,0,0,0,0,0
1806,0,1,0,1,1,1,0,0,0
1809,0,0,0,1,0,0,0,0,1
1811,0,0,1,0,0,0,0,0,0
1812,0,0,0,1,0,1,0,0,0
1813,1,0,0,0,0,0,0,0,1
1816,0,0,0,0,0,1,0,0,0
1818,1,0,1,0,1,0,0,0,0
1819,1,0,0,0,1,0,0,0,0
1820,0,0,0,1,0,0,0,0,0
1821,0,0,0,1,0,0,0,0,1
1824,1,0,1,0,1,0,0,0,0
1825,0,0,0,1,0,1,0,0,1
1828,0,0,0,0,0,1,0,0,1
1829,0,1,0,1,1,1,0,0,1
1830,0,0,0,0,0,0,0,0,1
1832,0,0,0,0,0,0,0,0,1
1834,0,0,0,1,0,1,0,0,1
1837,0,0,0,0,1,1,0,0,1
1838,0,0,0,0,1,0,0,0,0
1840,1,0,0,0,0,0,0,0,0
1844,0,0,0,1,0,1,0,0,1
1845,1,0,1,0,0,0,0,0,0
1850,1,0,1,1,0,1,0,1,0
1852,0,1,0,1,1,0,0,0,1
1853,0,1,0,0,0,0,0,0,0
1855,0,1,1,1,1,1,0,0,1
1856,0,0,0,1,0,0,0,0,0
1857,0,0,0,0,0,1,0,0,0
1862,0,0,0,0,1,1,0,0,0
1871,1,0,0,1,0,1,0,1,0
1876,0,0,0,0,1,1,0,0,0
1878,1,0,0,0,0,0,0,0,1
1879,0,1,0,0,1,0,0,0,0
1883,0,0,0,0,0,0,0,0,1
1884,0,0,0,0,0,0,0,1,0
1885,0,1,0,0,1,0,0,1,0
1886,0,0,0,0,1,0,0,0,0
1889,0,0,0,1,0,0,0,0,1
1893,0,1,0,1,1,0,0,0,1
1895,0,0,0,1,0,0,0,0,0
1896,0,0,0,0,0,0,0,1,0
1897,0,1,0,0,1,0,0,0,0
1898,0,0,0,0,1,0,0,0,1
1901,0,0,0,0,1,0,0,0,0
1907,0,0,0,1,0,1,0,0,1
1912,0,0,0,0,0,1,0,0,0
1916,0,0,0,1,0,0,0,0,1
1918,1,0,0,0,0,0,0,0,0
1919,0,0,0,1,0,1,0,0,1
1920,0,0,0,0,0,0,0,0,1
1922,0,0,0,0,0,0,1,0,0
1923,0,0,0,1,1,1,0,0,1
1927,0,0,0,1,0,0,0,0,0
1931,0,1,0,1,1,1,0,0,1
1932,0,0,0,1,0,0,0,0,0
1933,0,0,0,0,1,1,0,0,1
1936,0,0,1,1,1,1,0,0,1
1938,0,0,0,1,1,0,0,0,1
1939,0,1,0,0,0,1,1,0,1
1942,0,0,0,1,0,1,0,0,1
1943,0,0,0,1,0,1,0,0,0
1944,0,0,0,0,1,0,0,0,0
1946,0,0,0,1,0,1,0,0,1
1947,0,0,1,1,0,1,0,0,1
1950,0,1,0,1,1,1,0,0,0
1952,1,0,1,0,0,0,0,0,1
1953,0,0,0,0,1,1,1,0,0
1955,0,0,0,0,0,0,1,0,0
1957,1,0,1,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,1
1964,0,0,0,1,0,0,0,0,0
1966,0,0,0,1,0,0,0,0,0
1968,0,0,0,1,0,0,0,0,0
1972,1,0,0,1,1,1,0,0,0
1973,0,0,0,1,0,0,0,0,1
1975,0,1,0,0,1,0,0,1,0
1976,1,0,0,0,0,0,0,0,1
1977,0,0,0,1,0,0,0,0,0
1980,0,1,0,1,1,0,1,0,1
1981,0,0,0,0,0,0,0,0,1
1989,0,0,0,0,1,0,0,0,0
1994,0,0,0,1,1,1,0,1,0
1996,0,1,0,0,1,1,0,0,0
1997,0,0,0,1,0,0,0,0,1
2000,0,0,0,1,0,1,0,1,1
2003,0,0,0,1,0,0,0,0,0
2005,0,1,0,0,1,0,0,0,0
2006,0,0,0,1,0,0,0,0,0
2007,0,1,0,1,1,1,1,1,1
2008,1,0,1,1,1,1,0,0,0
2009,0,0,0,1,1,0,0,0,0
2013,0,0,0,0,0,0,0,0,1
2015,0,0,1,0,0,0,1,0,1
2016,0,0,0,0,0,0,0,0,1
2019,0,0,0,1,1,1,0,0,1
2020,0,0,0,0,0,1,0,0,0
2021,0,0,0,1,0,1,0,0,1
2025,0,0,0,0,0,0,0,0,1
2026,0,1,0,1,1,1,0,0,0
2029,0,0,0,0,1,0,0,0,0
2030,0,0,0,0,1,1,0,0,1
2033,0,0,0,0,1,0,0,0,1
2034,0,0,0,0,1,1,0,0,0
2036,0,0,0,1,0,1,0,0,1
2038,0,0,1,0,0,0,0,0,0
2039,0,0,0,0,1,1,0,0,1
2040,0,0,0,0,1,0,0,0,0
2041,1,0,1,0,1,0,0,0,0
2042,0,0,0,1,0,1,1,1,0
2044,0,0,0,1,1,0,0,0,0
2046,0,0,0,1,0,0,0,0,0
2049,0,0,0,1,1,1,0,0,0
2051,0,0,0,0,1,0,0,0,0
2053,0,1,0,1,1,1,0,0,1
2055,0,0,0,0,1,0,0,0,1
2059,0,0,0,0,0,1,0,0,0
2066,0,0,0,1,1,0,0,0,0
2068,1,0,0,0,0,0,0,0,0
2069,0,0,1,0,0,1,0,1,0
2072,0,0,0,0,0,0,0,0,1
2075,1,0,0,1,1,1,0,0,0
2079,0,1,0,0,1,0,0,0,1
2081,1,0,0,0,0,0,0,0,0
2082,0,1,0,0,0,1,0,0,1
2083,0,0,0,0,1,0,0,0,0
2087,0,0,0,0,0,0,0,0,1
2090,0,0,0,1,1,1,0,0,1
2092,0,0,0,1,0,1,0,0,0
2093,0,0,0,1,0,0,0,0,0
2097,0,0,0,0,0,1,0,1,1
2099,0,0,1,0,1,1,0,0,0
2100,0,0,0,1,0,0,0,0,1
2102,0,0,0,1,0,0,0,0,1
2103,0,0,0,1,0,0,0,0,0
2107,0,0,0,1,0,0,0,0,1
2109,0,0,0,1,0,0,0,0,1
2111,0,0,0,0,1,0,0,0,0
2112,1,0,1,0,0,0,0,0,0
2114,1,0,0,0,0,0,0,0,1
2119,0,1,0,0,1,0,0,1,0
2121,0,1,0,0,1,0,0,0,0
2123,0,0,0,0,0,0,1,0,0
2125,0,0,0,1,0,0,0,0,1
2129,0,0,0,1,1,1,0,0,1
2131,0,0,0,1,0,1,0,0,0
2138,0,0,0,0,1,0,0,0,0
2140,0,0,0,0,1,0,0,0,0
2144,0,0,1,0,0,0,0,0,1
2147,0,0,0,1,1,0,1,0,1
2151,0,0,0,0,1,0,0,0,0
2155,0,0,0,1,0,0,0,0,1
2157,0,0,0,1,0,0,0,0,1
2162,0,0,0,1,0,1,0,0,1
2164,1,0,0,1,0,1,1,1,1
2166,0,0,0,0,0,0,0,0,1
2167,0,0,0,0,1,0,0,0,0
2172,0,0,0,0,0,0,0,0,1
2176,0,0,0,0,1,0,0,0,0
2181,0,0,0,0,0,0,1,0,0
2183,0,0,0,1,0,1,0,1,1
2184,0,0,0,0,0,0,1,0,1
2186,0,1,0,1,1,0,0,0,1
2187,0,0,0,0,1,1,0,0,0
2188,0,1,0,0,1,0,0,0,0
2190,0,0,0,1,0,1,0,0,1
2191,0,0,0,0,0,0,0,1,1
2193,0,0,0,1,1,0,0,0,0
2200,0,1,0,0,1,0,0,0,0
2201,0,0,0,1,0,0,0,0,0
2206,0,0,0,1,0,0,0,0,1
2207,0,0,0,1,0,0,0,0,1
2211,1,0,0,0,0,0,0,0,0
2213,0,0,0,1,0,0,0,0,0
2218,0,0,0,0,1,0,0,0,0
2219,0,0,0,1,1,1,0,0,1
2227,0,0,0,1,1,1,0,0,0
2229,0,0,0,1,1,0,0,0,0
2230,0,0,0,1,0,0,0,0,0
2231,0,0,0,1,0,0,0,0,0
2235,0,0,0,1,0,0,0,1,0
2236,0,0,0,1,0,0,0,0,0
2238,0,0,0,1,0,0,0,0,0
2245,0,0,0,0,1,0,0,0,0
2252,0,1,0,1,0,0,0,0,0
2253,0,0,0,1,0,1,0,0,0
2254,0,1,0,0,1,0,0,0,0
2258,0,0,0,0,1,1,0,0,0
2259,0,0,0,0,1,0,0,0,0
2260,0,0,0,0,1,1,0,1,0
2261,0,0,0,0,0,1,0,0,1
2263,0,0,1,0,0,1,0,0,1
2265,0,1,0,1,1,0,1,0,0
2267,0,1,0,0,0,0,0,0,0
2268,0,1,0,0,1,1,0,0,0
2273,0,0,0,1,0,0,0,1,1
2274,0,0,0,1,0,1,0,0,0
2275,0,0,0,1,1,0,0,0,1
2276,0,0,0,1,1,1,0,0,1
2281,0,0,0,1,1,0,0,0,0
2287,0,1,0,1,0,1,0,0,0
2290,0,0,0,0,1,0,0,0,0
2291,0,0,0,1,0,0,0,0,1
2294,0,0,0,0,1,0,0,0,0
2295,0,0,0,0,1,1,0,0,0
2297,0,0,0,0,0,0,0,1,0
2299,0,0,0,0,1,0,0,0,0
2301,0,1,0,1,1,0,0,0,0
2304,0,0,1,0,1,0,0,0,0
2305,1,0,1,1,0,1,0,0,0
2306,0,0,0,1,0,0,0,0,1
2313,0,0,0,1,0,0,0,0,0
2318,0,0,0,0,1,0,0,0,0
2321,0,0,0,1,0,1,0,1,1
2323,0,0,0,0,0,1,0,0,0
2324,0,0,0,0,1,0,0,0,1
2326,0,1,0,1,1,1,0,0,1
2328,0,0,0,1,0,1,0,1,1
2329,0,0,0,0,1,0,0,0,0
2332,0,1,0,0,1,1,0,0,1
2335,0,0,0,1,0,0,0,0,0
2336,0,0,0,0,1,0,0,0,0
2337,0,0,1,1,0,0,0,0,1
2344,0,1,0,0,1,0,0,0,0
2345,0,0,0,1,0,1,0,0,1
2348,0,0,0,1,0,1,0,0,1
2357,0,1,0,1,0,1,1,0,1
2360,0,0,0,1,0,0,0,0,0
2364,1,0,1,0,0,0,0,0,0
2365,0,0,0,1,0,0,0,0,1
2367,0,0,0,0,0,0,0,1,0
2369,0,0,0,0,0,0,0,0,1
2372,0,1,0,1,1,1,0,0,1
2390,0,1,0,1,1,0,0,1,0
2391,0,1,0,0,0,0,0,0,0
2394,0,0,0,1,0,0,1,0,1
2395,0,0,0,0,1,0,0,0,0
2397,1,0,0,0,0,1,0,0,0
2399,0,0,0,0,1,0,0,0,0
2400,0,0,0,1,0,1,0,0,1
2405,0,0,0,1,0,1,0,0,1
2408,0,0,0,1,0,0,0,1,1
2409,0,0,0,1,1,0,0,0,0
2410,0,1,0,1,0,0,0,0,1
2412,0,1,0,0,1,0,0,0,0
2414,0,1,0,0,1,1,0,0,0
2418,0,0,0,1,1,1,0,0,1
2421,0,0,0,0,1,0,0,0,0
2423,1,1,0,1,1,0,0,0,0
2424,0,0,0,0,0,1,0,0,0
2429,0,0,0,0,0,0,0,0,1
2430,0,0,0,1,1,0,0,0,1
2433,0,0,0,0,0,0,0,0,1
2435,0,0,0,0,0,0,0,0,1
2437,0,0,0,1,0,1,0,0,0
2438,0,0,0,0,0,1,0,0,1
2440,0,0,0,0,1,0,0,0,1
2441,0,0,0,1,0,1,0,0,1
2443,0,0,0,0,1,0,0,0,0
2444,1,0,1,1,1,1,0,0,1
2447,0,1,0,1,0,0,0,0,1
2449,0,1,0,1,1,1,0,0,0
2450,0,0,0,0,1,0,0,0,1
2453,0,0,0,0,1,0,0,0,0
2454,0,0,0,1,0,1,0,0,0
2455,0,0,0,1,0,0,0,0,1
2460,0,1,1,0,1,1,0,0,0
2462,0,0,0,1,0,0,0,0,1
2463,0,0,0,1,0,0,0,0,0
2464,0,0,0,0,1,1,0,0,0
2470,0,0,0,0,0,1,0,0,1
2476,0,0,0,1,0,1,0,1,1
2478,0,1,0,1,1,1,1,0,1
2479,0,0,0,0,1,0,0,0,0
2480,0,0,0,0,0,0,0,0,1
2481,0,0,0,1,0,0,0,0,1
2484,0,0,0,0,1,0,0,0,0
2488,0,0,0,0,0,0,0,0,1
2489,0,0,0,0,0,1,0,1,1
2490,0,0,0,1,1,0,0,0,1
2492,0,0,0,0,1,0,0,0,0
2495,0,0,0,1,0,0,0,0,1
2498,1,0,1,0,0,0,0,0,0
2503,0,0,0,1,1,1,0,0,0
2508,1,0,1,0,0,1,0,0,0
2509,0,0,0,1,1,0,0,0,1
2513,0,0,0,0,0,0,0,0,1
2517,0,0,0,0,0,1,0,0,0
2519,0,0,1,0,1,0,0,0,1
2521,1,0,1,0,0,0,0,0,0
2522,0,0,1,0,1,0,0,0,0
2523,0,0,0,1,0,1,0,0,0
2527,1,0,0,1,0,0,0,0,1
2528,0,0,0,1,0,1,0,1,1
2531,1,1,0,0,0,0,0,0,0
2533,0,0,0,0,0,0,0,0,1
2534,0,0,0,0,0,0,0,1,0
2535,0,1,0,0,1,0,0,0,0
2536,0,0,0,1,0,1,1,0,1
2537,0,0,0,1,1,0,0,0,1
2538,0,0,0,0,0,0,1,1,0
2541,0,0,0,1,0,1,0,0,1
2542,0,0,0,0,1,0,0,0,0
2543,0,0,1,0,0,1,0,1,1
2544,0,0,0,1,0,1,0,0,1
2545,0,1,0,1,1,1,1,0,0
2547,1,1,1,1,1,1,0,0,0
2550,0,0,0,0,1,0,0,0,0
2551,0,0,0,0,0,0,0,1,0
2552,1,0,1,1,0,1,0,1,1
2555,0,0,0,1,0,0,0,0,0
2557,1,0,1,0,1,0,0,0,0
2558,0,0,0,0,0,1,0,0,1
2563,1,0,1,0,1,0,0,0,0
2568,0,1,0,0,0,0,0,1,0
2569,1,0,0,0,0,1,0,0,0
2570,0,0,0,1,0,1,1,0,1
2571,0,1,0,0,1,0,0,0,0
2573,0,1,0,0,0,0,0,1,0
2576,0,1,1,0,0,1,1,1,0
2579,0,0,0,0,0,0,0,0,1
2580,1,0,1,0,0,0,0,0,1
2581,1,0,1,0,0,0,0,0,0
2582,0,0,0,1,1,1,0,0,0
2584,0,0,0,1,0,0,0,0,0
2585,0,0,0,0,1,1,0,0,0
2591,0,1,0,0,1,0,0,0,0
2593,0,1,0,0,0,0,0,0,0
2595,0,0,0,1,0,1,1,0,1
2599,0,0,0,1,1,1,0,0,0
2604,0,1,0,0,1,0,0,0,0
2606,0,0,0,0,0,0,0,0,1
2608,0,0,1,1,1,1,0,0,0
2612,1,0,1,0,0,0,0,0,0
2613,0,0,0,1,0,0,0,0,1
2615,0,0,0,1,1,0,0,1,0
2616,1,1,0,1,1,0,0,0,1
2617,0,0,0,1,0,0,0,0,0
2618,1,0,1,0,0,0,0,0,1
2621,1,1,0,0,1,0,0,0,0
2623,0,0,0,0,1,0,0,0,0
2625,0,0,0,0,0,0,0,0,1
2630,0,0,0,0,0,0,0,0,1
2631,0,0,0,1,0,0,0,0,0
2632,0,1,0,1,0,1,0,0,1
2633,1,0,0,1,0,0,0,0,1
2638,0,0,0,1,0,0,0,1,0
2644,0,0,1,0,0,0,0,0,0
2651,0,0,0,1,0,1,0,0,0
2652,0,1,0,1,1,0,0,0,1
2653,1,0,0,0,0,0,0,0,0
2655,0,0,0,1,0,0,1,0,0
2656,0,0,0,1,0,0,0,0,0
2657,0,0,0,0,0,0,0,1,1
2658,0,0,0,0,0,0,0,0,1
2659,0,0,0,0,1,0,0,0,1
2669,0,0,0,1,0,1,1,0,1
2671,1,0,1,0,1,0,0,0,0
2674,0,1,0,0,1,0,0,0,0
2677,0,0,0,1,0,0,0,0,0
2678,0,0,0,1,0,0,0,0,1
2684,0,0,0,1,0,0,1,1,1
2693,0,0,0,1,0,1,0,0,0
2695,0,0,0,1,0,0,0,0,0
2697,0,0,0,1,0,1,1,0,0
2699,0,0,0,1,0,0,0,0,1
2701,0,0,0,1,0,1,0,0,0
2703,0,0,0,0,1,0,0,0,0
2704,0,0,0,1,0,0,0,0,1
2707,0,0,0,1,1,0,0,0,1
2713,1,0,1,0,1,0,0,1,0
2717,0,0,0,1,0,0,0,0,0
2720,0,1,0,1,1,0,0,0,1
2721,1,0,1,0,0,0,0,0,0
2722,0,0,0,1,0,0,0,0,1
2724,0,0,0,0,0,0,0,1,0
2725,0,0,0,1,0,0,0,1,1
2727,0,0,0,1,0,0,0,0,0
2729,1,0,0,0,0,0,0,0,0
2731,1,0,0,0,0,0,0,0,0
2734,0,0,0,0,0,0,0,0,1
2735,0,0,0,1,0,1,1,0,0
2737,1,0,1,0,0,0,0,0,1
2738,1,0,1,0,0,1,0,0,1
2740,0,0,0,0,0,1,0,0,0
2741,1,0,0,1,0,1,0,1,1
2742,0,0,0,1,1,0,0,0,0
2743,1,0,0,1,0,1,0,0,0
2744,0,0,0,1,1,0,0,0,1
2745,0,0,0,1,1,0,0,0,1
2746,0,0,0,1,0,1,0,0,1
2748,0,0,0,1,0,1,0,0,0
2750,0,0,0,1,0,1,0,0,1
2756,0,1,0,0,1,0,0,0,0
2759,0,0,0,0,0,0,0,0,1
2761,1,0,1,0,0,0,0,0,0
2764,0,0,1,1,0,0,0,0,0
2765,0,0,0,1,0,1,0,0,1
2766,1,0,1,0,0,0,0,0,0
2768,0,0,1,0,0,0,0,0,0
2770,0,0,0,1,0,0,0,0,0
2772,0,0,0,0,0,0,0,0,1
2773,0,0,0,1,0,0,0,1,0
2776,0,0,0,1,0,0,0,0,0
2780,0,0,0,1,1,1,1,0,1
2781,0,0,0,0,0,0,0,0,1
2786,1,1,0,0,1,0,0,0,1
2787,0,0,1,0,0,0,0,0,0
2788,0,0,0,1,0,0,1,0,1
2789,0,0,0,1,1,0,0,0,0
2790,0,0,0,1,0,0,0,0,0
2791,0,0,0,1,0,0,0,0,0
2793,0,0,0,1,0,0,0,0,1
2795,0,0,0,0,0,1,0,0,1
2798,0,0,0,0,0,0,0,0,1
2801,0,0,0,0,0,0,0,0,1
2804,1,0,1,1,1,0,0,0,0
2809,0,0,0,0,0,0,0,0,1
2810,0,0,0,1,0,0,0,0,1
2816,0,0,0,0,0,0,0,0,1
2818,0,0,0,1,0,0,0,0,1
2819,0,0,0,0,1,1,0,0,0
2823,0,0,0,1,0,0,0,0,0
2825,0,0,0,1,0,0,0,0,0
2830,0,0,0,0,0,1,0,0,1
2832,0,0,0,1,0,0,0,0,1
2833,0,0,0,1,0,0,0,0,1
2842,0,1,0,0,1,0,0,0,0
2845,0,0,0,1,0,0,0,0,0
2846,1,0,1,1,0,0,0,0,0
2847,0,1,0,0,1,0,0,0,0
2848,0,0,0,0,0,0,0,0,1
2850,0,0,0,0,0,0,0,0,1
2851,1,0,0,0,0,0,0,0,0
2852,1,0,0,0,0,1,0,0,0
2853,0,0,0,1,0,1,0,0,0
2857,0,0,0,1,0,0,0,0,1
2858,0,0,0,1,0,1,0,0,0
2860,0,1,1,1,0,1,0,1,1
2863,0,0,0,1,0,0,0,0,0
2864,0,0,0,1,0,1,0,0,1
2865,0,0,0,1,0,0,0,1,1
2870,0,0,1,1,0,0,0,0,1
2872,1,0,1,1,0,1,0,1,0
2874,0,1,0,0,1,0,0,0,0
2875,0,0,0,1,0,0,0,1,1
2877,0,0,0,1,0,1,0,0,1
2882,0,1,0,1,1,1,0,0,1
2887,0,0,0,1,0,1,1,0,1
2889,0,1,0,0,1,1,0,0,0
2890,1,0,0,0,0,0,0,0,1
2892,1,0,0,1,0,0,0,0,0
2893,0,0,0,1,0,0,0,0,0
2895,0,0,0,0,0,1,1,0,0
2897,0,0,0,1,0,0,0,0,1
2899,0,0,0,1,0,0,0,0,1
2900,0,0,0,1,0,1,0,0,0
2901,1,0,0,0,0,0,0,0,0
2903,0,0,0,1,0,1,0,1,1
2904,0,0,1,0,0,1,0,0,0
2906,0,0,0,0,0,0,0,0,1
2908,0,0,0,1,0,0,0,0,1
2912,0,0,0,0,0,1,0,0,1
2914,0,0,0,1,1,1,0,0,0
2916,0,0,0,1,0,0,0,0,0
2917,0,1,0,1,1,0,0,0,0
2923,0,0,0,0,1,0,0,0,0
2925,0,0,0,0,1,0,0,0,0
2927,0,0,0,0,1,1,0,0,0
2929,0,0,0,0,0,1,0,0,0
2937,0,0,1,1,0,1,0,1,1
2938,0,0,0,0,1,0,0,0,0
2939,0,0,0,1,0,0,0,0,1
2942,1,0,1,1,0,1,0,0,0
2944,0,0,0,1,0,1,0,0,0
2946,0,0,0,0,0,0,0,0,1
2957,0,0,0,1,0,0,0,0,1
2958,0,0,0,1,0,1,0,0,1
2961,0,0,0,1,1,1,0,0,0
2963,0,1,0,1,0,1,0,0,0
2967,0,0,0,1,1,0,0,0,0
2968,0,0,0,1,0,1,1,1,1
2970,1,0,0,0,0,0,0,0,0
2975,0,0,0,1,0,0,0,0,1
2977,0,1,0,0,0,0,0,0,0
2978,0,0,0,1,0,0,0,0,1
2981,0,1,0,0,1,1,0,1,0
2982,0,0,0,1,0,0,0,0,1
2983,1,0,0,0,0,0,0,0,0
2984,1,0,1,0,0,1,1,1,0
2988,0,0,0,1,0,0,0,0,0
2989,0,0,1,0,0,1,0,0,0
2990,1,0,0,0,0,0,0,0,0
2995,0,0,0,0,0,0,0,0,1
3001,0,0,0,0,1,0,0,0,0
3007,0,1,0,0,1,0,0,0,0
3009,1,0,1,1,0,0,0,0,0
3012,0,0,1,1,0,1,0,1,0
3014,0,1,0,0,0,0,0,0,0
3015,0,0,0,1,0,1,0,0,1
3018,0,1,0,0,0,0,0,1,0
3019,0,0,1,0,0,0,0,0,0
3020,0,0,1,1,0,0,0,0,1
3024,0,0,0,1,0,1,0,0,0
3026,0,0,0,1,0,1,0,0,0
3027,0,0,0,1,0,1,0,1,1
3029,0,1,0,1,1,0,0,0,0
3030,0,0,0,0,1,0,0,0,0
3033,1,0,0,0,0,0,0,0,1
3034,0,0,0,0,0,0,0,0,1
3039,1,0,0,0,0,0,0,0,0
3043,0,0,0,0,1,0,0,0,1
3046,0,0,0,0,1,1,0,0,1
3048,0,0,0,0,1,0,0,0,0
3049,0,0,0,1,0,1,0,0,0
3053,0,0,0,1,1,1,0,0,0
3055,0,0,0,1,0,1,1,0,1
3056,0,0,0,0,0,0,0,0,1
3059,0,0,0,1,0,1,0,0,1
3064,0,0,0,1,0,0,0,0,0
3065,0,0,0,1,0,0,0,0,1
3067,0,0,1,0,0,0,0,0,0
3068,0,0,0,1,1,1,0,0,0
3069,0,0,0,1,0,0,0,0,1
3070,0,1,0,0,1,0,0,0,0
3073,0,1,0,1,1,0,0,0,0
3075,0,0,0,1,1,1,0,1,0
3076,0,0,0,1,0,1,0,0,0
3077,0,0,0,0,1,0,0,0,0
3078,0,0,0,0,1,1,0,0,0
3079,0,0,0,1,0,0,0,0,0
3082,1,0,1,0,0,0,0,0,0
3083,0,0,0,1,0,1,0,0,1
3085,0,1,0,1,0,0,0,1,0
